roc_auc,pr_auc,f1,precision,recall,threshold,positive_rate,dev_best_f1_scan,model_name
0.9959810874704492,0.9571551252881545,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.47000000000000003,0.07114624505928854,0.9444444444444444,lightgbm
0.9943262411347518,0.9038969634451306,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.22,0.07114624505928854,0.8888888888888888,logistic_regression
0.992434988179669,0.9327453184070832,0.9142857142857143,0.9411764705882353,0.8888888888888888,0.2,0.06719367588932806,0.9142857142857143,xgboost
