roc_auc,pr_auc,f1,precision,recall,threshold,positive_rate,dev_best_f1_scan,model_name
0.8352533294199656,0.6445418682868955,0.6313993174061433,0.6065573770491803,0.6583629893238434,0.39,0.28855250709555347,0.6313993174061433,logistic_regression
0.8338293832776902,0.6342703421274134,0.6309523809523809,0.5421994884910486,0.7544483985765125,0.53,0.36991485335856195,0.6309523809523809,xgboost
0.8196678834794732,0.614432379618568,0.6220839813374806,0.5524861878453039,0.7117437722419929,0.46,0.3424787133396405,0.6220839813374806,lightgbm
